4571.0,2078.0
3895.0,7070.0
5511.0,1334.0
7436.0,5731.0
9673.0,7671.0
176.0,4581.0
6785.0,3687.0
9897.0,3268.0
8117.0,611.0
4314.0,7305.0
4707.0,4791.0
2783.0,7227.0
1983.0,5288.0
1713.0,2593.0
5791.0,5635.0
8125.0,1507.0
9158.0,4101.0
7239.0,5934.0
47.0,7149.0
2844.0,6700.0
7804.0,228.0
3751.0,9794.0
61.0,8497.0
5692.0,7359.0
2431.0,7653.0
5621.0,2560.0
507.0,1624.0
4605.0,7452.0
7375.0,9583.0
6213.0,6879.0
169.0,9453.0
9649.0,9509.0
6001.0,8895.0
734.0,9121.0
1042.0,7611.0
9279.0,5475.0
6471.0,6736.0
8433.0,4240.0
1579.0,2064.0
80.0,9765.0
7365.0,7914.0
572.0,2785.0
3660.0,7546.0
2702.0,7548.0
9011.0,4212.0
3121.0,9325.0
5349.0,4168.0
9185.0,3746.0
8814.0,9261.0
5629.0,4031.0
4008.0,2083.0
9357.0,775.0
1425.0,1093.0
203.0,1699.0
6845.0,6595.0
6509.0,5521.0
7057.0,1027.0
7057.0,4934.0
8459.0,8595.0
5044.0,8570.0
3778.0,1.0
5554.0,796.0
7458.0,7702.0
5289.0,1191.0
2095.0,5991.0
2212.0,2633.0
6715.0,7996.0
3171.0,8088.0
2653.0,8658.0
9601.0,1369.0
4337.0,8727.0
4945.0,6421.0
363.0,9836.0
2578.0,3012.0
4914.0,4877.0
9683.0,4105.0
791.0,1015.0
820.0,1630.0
3120.0,4966.0
4699.0,2909.0
7118.0,1436.0
9077.0,9558.0
4241.0,5974.0
1626.0,4333.0
8490.0,2943.0
9113.0,9091.0
8682.0,7772.0
3325.0,8808.0
3095.0,213.0
9762.0,2426.0
55.0,1942.0
4335.0,1191.0
1759.0,7506.0
4061.0,9100.0
8883.0,2365.0
39.0,8091.0
415.0,5566.0
4889.0,2696.0
6518.0,7462.0
2267.0,5015.0
2232.0,4798.0
3070.0,1066.0
6329.0,6475.0
1512.0,3856.0
2753.0,3368.0
4379.0,6825.0
1732.0,4661.0
8458.0,3716.0
3841.0,1348.0
4394.0,7388.0
3138.0,4795.0
26.0,587.0
4765.0,4537.0
2653.0,6293.0
8385.0,4853.0
7614.0,3884.0
1244.0,4103.0
40.0,74.0
3719.0,4262.0
7752.0,350.0
5768.0,669.0
5861.0,7448.0
4908.0,3604.0
7837.0,8332.0
5013.0,3974.0
3558.0,56.0
548.0,5150.0
2172.0,7939.0
2681.0,1754.0
6483.0,6543.0
2132.0,4112.0
5984.0,5094.0
8575.0,3958.0
7714.0,4201.0
7964.0,2993.0
7627.0,9971.0
7229.0,951.0
320.0,4969.0
463.0,3915.0
1658.0,2859.0
1923.0,6823.0
7049.0,5017.0
8966.0,6320.0
7994.0,2917.0
2393.0,1439.0
867.0,9687.0
2554.0,9909.0
4828.0,7861.0
7066.0,7371.0
308.0,8054.0
18.0,5216.0
5511.0,5083.0
3129.0,335.0
6064.0,3846.0
6493.0,6694.0
2092.0,7199.0
258.0,4270.0
7770.0,2003.0
8865.0,5697.0
714.0,7544.0
6336.0,4690.0
2436.0,2609.0
4495.0,3239.0
6557.0,3621.0
5964.0,6449.0
8447.0,6484.0
352.0,4914.0
8526.0,9009.0
5093.0,4541.0
1613.0,9162.0
2104.0,2865.0
6373.0,6738.0
7603.0,9074.0
2171.0,2538.0
5257.0,2172.0
5465.0,9641.0
2139.0,8050.0
4231.0,5929.0
2900.0,1553.0
6875.0,5689.0
32.0,4085.0
1564.0,807.0
7127.0,765.0
2995.0,8820.0
7623.0,3700.0
6221.0,5972.0
3716.0,9564.0
1380.0,8257.0
8802.0,312.0
8890.0,2410.0
2121.0,5641.0
2000.0,1850.0
6106.0,4569.0
2473.0,9599.0
5362.0,1387.0
5605.0,1416.0
1161.0,8151.0
2790.0,7523.0
6868.0,1883.0
3400.0,614.0
7824.0,9672.0
2891.0,1151.0
3858.0,9005.0
717.0,8340.0
3820.0,3821.0
9897.0,6639.0
9322.0,9006.0
9892.0,3172.0
9206.0,7370.0
5826.0,1002.0
7173.0,3482.0
24.0,6846.0
2479.0,8184.0
6343.0,9539.0
7638.0,6082.0
3833.0,7304.0
7650.0,5858.0
3893.0,7738.0
2471.0,9866.0
4291.0,4285.0
